                                                              FField value Ref value    1/Weight        Error           Total error    Percent
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_084/  1                     11.7629     10.2029      2.0000         0.6084            138.0673      0.10
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_088/  1                      5.3616      5.1906      1.0000         0.0292            138.0965      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_092/  1                      2.7336      2.1185      0.5000         1.5131            139.6096      0.24
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_096/  1                      0.6864      0.5015      0.5000         0.1368            139.7464      0.02
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_100/  1                      0.0000      0.0000      0.1000         0.0000            139.7464      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_104/  1                      0.4569      0.3717      0.5000         0.0291            139.7755      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_108/  1                      1.8740      1.4589      0.5000         0.6893            140.4649      0.11
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_112/  1                      4.0637      3.1596      1.0000         0.8174            141.2822      0.13
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_116/  1                      6.8759      5.4078      2.0000         0.5388            141.8210      0.08
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_a_120/  1                     10.1803      8.1241      5.0000         0.1691            141.9902      0.03
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_080/  1                    12.8752      9.7131      2.0000         2.4998            144.4899      0.39
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_084/  1                     7.6480      5.7267      1.0000         3.6916            148.1816      0.58
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_088/  1                     4.0074      2.9946      0.5000         4.1030            152.2846      0.64
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_092/  1                     1.7150      1.2540      0.2000         5.3117            157.5963      0.83
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_096/  1                     0.4526      0.3079      0.2000         0.5236            158.1200      0.08
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_100/  1                     0.0000      0.0000      0.1000         0.0000            158.1200      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_104/  1                     0.2351      0.2068      0.2000         0.0201            158.1401      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_108/  1                     1.0383      0.8316      0.2000         1.0677            159.2078      0.17
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_112/  1                     2.3031      1.7986      0.5000         1.0180            160.2258      0.16
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_116/  1                     3.9352      3.0447      1.0000         0.7930            161.0188      0.12
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_ab_120/  1                     5.8604      4.5224      2.0000         0.4476            161.4663      0.07
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_080/  1                     14.1360     13.6906      2.0000         0.0496            161.5159      0.01
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_084/  1                      6.0517      7.8730      1.0000         3.3172            164.8331      0.52
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_088/  1                      3.0042      3.9315      0.5000         3.4399            168.2730      0.54
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_092/  1                      1.1546      1.5375      0.2000         3.6650            171.9380      0.58
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_096/  1                      0.2324      0.3426      0.2000         0.3032            172.2412      0.05
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_100/  1                      0.0000      0.0000      0.1000         0.0000            172.2412      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_104/  1                      0.2321      0.1952      0.2000         0.0341            172.2753      0.01
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_108/  1                      0.7300      0.6779      0.2000         0.0680            172.3432      0.01
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_112/  1                      1.3285      1.2698      0.5000         0.0138            172.3570      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_116/  1                      1.8990      1.8629      1.0000         0.0013            172.3583      0.00
Energy -PbI2_Hex_opt/  1 +PbI2_Hex_c_120/  1                      2.3445      2.4023      2.0000         0.0008            172.3591      0.00
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_00/  1                      0.0000      0.0000      0.5000         0.0000            172.3591      0.00
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_01/  1                     -0.4398     -0.0046      2.0000         0.0473            172.4065      0.01
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_02/  1                      0.4376      0.9294      2.0000         0.0605            172.4669      0.01
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_03/  1                     10.0903      5.8437      2.0000         4.5085            176.9755      0.71
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_04/  1                     13.3852      8.0229      2.0000         7.1885            184.1640      1.13
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_05/  1                      7.0468      5.3340      2.0000         0.7334            184.8973      0.12
Energy -PbI2_ML_PT_00/  1 +PbI2_ML_PT_06/  1                      6.2644      4.8128      0.5000         8.4287            193.3260      1.32
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_080/  1               15.5524     13.7538      5.0000         0.1294            193.4554      0.02
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_084/  1                8.1766      7.7043      2.0000         0.0558            193.5112      0.01
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_088/  1                3.1005      3.8937      1.0000         0.6292            194.1404      0.10
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_092/  1                1.5430      1.5899      0.5000         0.0088            194.1492      0.00
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_096/  1                0.1741      0.3735      0.5000         0.1591            194.3083      0.02
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_100/  1                0.0000      0.0000      0.1000         0.0000            194.3083      0.00
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_104/  1                0.8282      0.3216      0.5000         1.0266            195.3349      0.16
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_108/  1                2.5084      1.2540      0.5000         6.2939            201.6288      0.99
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_112/  1                4.8770      2.7506      1.0000         4.5216            206.1504      0.71
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_116/  1                7.7960      4.7828      2.0000         2.2699            208.4203      0.36
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_a_120/  1               11.1406      7.2992      5.0000         0.5902            209.0105      0.09
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_080/  1               8.5871      7.1632      2.0000         0.5069            209.5174      0.08
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_084/  1               4.6997      4.2341      1.0000         0.2168            209.7343      0.03
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_088/  1               2.0915      2.2148      0.5000         0.0608            209.7950      0.01
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_092/  1               0.5921      0.9226      0.2000         2.7294            212.5244      0.43
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_096/  1              -0.0395      0.2197      0.2000         1.6800            214.2044      0.26
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_100/  1               0.0000      0.0000      0.1000         0.0000            214.2044      0.00
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_104/  1               0.6200      0.1804      0.2000         4.8322            219.0366      0.76
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_108/  1               1.7209      0.6945      0.2000        26.3349            245.3715      4.14
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_112/  1               3.2103      1.4920      0.5000        11.8099            257.1815      1.85
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_116/  1               5.0073      2.5296      1.0000         6.1392            263.3207      0.96
Energy -PbI2_Hex_ML_opt/  1 +PbI2_Hex_ML_ab_120/  1               7.0449      3.7724      2.0000         2.6772            265.9979      0.42
